,loss,accuracy,val_loss,val_accuracy
0,0.923243522644043,0.7528581023216248,0.8270879983901978,0.7733050584793091
1,0.5812774896621704,0.8390890955924988,0.7861061096191406,0.7796609997749329
2,0.32775354385375977,0.9070231318473816,0.8461532592773438,0.7873411178588867
3,0.17320863902568817,0.9486072659492493,0.9345831274986267,0.788665235042572
4,0.10388447344303131,0.9677227735519409,1.055476427078247,0.7783368825912476
5,0.08295627683401108,0.9732277393341064,1.112026572227478,0.7910487055778503
6,0.07115355134010315,0.9775445461273193,1.1400957107543945,0.7844279408454895
7,0.06009455397725105,0.9802111983299255,1.1580232381820679,0.7838982939720154
8,0.05509062483906746,0.9823102355003357,1.2377712726593018,0.7820444703102112
