,loss,accuracy,val_loss,val_accuracy
0,1.8197171688079834,0.558336615562439,1.2314800024032593,0.6739936470985413
1,1.2940561771392822,0.6669439077377319,1.1272473335266113,0.6986228823661804
2,1.142435073852539,0.7019801735877991,1.0849159955978394,0.7065678238868713
